Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,YEAR,,COUNTY,MISSOURI,29,SOUTHWEST,70,NEWTON,145,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,27,99.5
CENSUS,2017,YEAR,,COUNTY,MISSOURI,29,SOUTHWEST,70,NEWTON,145,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,772",10.6
CENSUS,2017,YEAR,,COUNTY,MISSOURI,29,SOUTHWEST,70,STONE,209,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,14,99.5
CENSUS,2017,YEAR,,COUNTY,MISSOURI,29,SOUTHWEST,70,STONE,209,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,880",10.6
CENSUS,2017,YEAR,,COUNTY,MISSOURI,29,WEST,40,BATES,13,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,11,99.5
CENSUS,2017,YEAR,,COUNTY,MISSOURI,29,WEST,40,BATES,13,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,635",10.6
CENSUS,2017,YEAR,,COUNTY,MISSOURI,29,WEST,40,CASS,37,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,29,99.5
CENSUS,2017,YEAR,,COUNTY,MISSOURI,29,WEST,40,CASS,37,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"6,626",10.6
CENSUS,2017,YEAR,,COUNTY,MISSOURI,29,WEST,40,CEDAR,39,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,99.5
CENSUS,2017,YEAR,,COUNTY,MISSOURI,29,WEST,40,CEDAR,39,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,435,10.6
CENSUS,2017,YEAR,,COUNTY,MISSOURI,29,WEST,40,HENRY,83,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,99.5
CENSUS,2017,YEAR,,COUNTY,MISSOURI,29,WEST,40,HENRY,83,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,460,10.6
CENSUS,2017,YEAR,,COUNTY,MISSOURI,29,WEST,40,JACKSON,95,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,20,99.5
CENSUS,2017,YEAR,,COUNTY,MISSOURI,29,WEST,40,JACKSON,95,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,876",10.6
CENSUS,2017,YEAR,,COUNTY,MISSOURI,29,WEST,40,JOHNSON,101,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,20,99.5
CENSUS,2017,YEAR,,COUNTY,MISSOURI,29,WEST,40,JOHNSON,101,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,260",10.6
CENSUS,2017,YEAR,,COUNTY,MISSOURI,29,WEST,40,LAFAYETTE,107,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,99.5
CENSUS,2017,YEAR,,COUNTY,MISSOURI,29,WEST,40,LAFAYETTE,107,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MISSOURI,29,WEST,40,ST CLAIR,185,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,99.5
CENSUS,2017,YEAR,,COUNTY,MISSOURI,29,WEST,40,ST CLAIR,185,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,365",10.6
CENSUS,2017,YEAR,,COUNTY,MISSOURI,29,WEST,40,VERNON,217,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,32,99.5
CENSUS,2017,YEAR,,COUNTY,MISSOURI,29,WEST,40,VERNON,217,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,017",10.6
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,BROADWATER,7,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,BROADWATER,7,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,CASCADE,13,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,CASCADE,13,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,550",74.7
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,FERGUS,27,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,FERGUS,27,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,LEWIS AND CLARK,49,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,10,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,LEWIS AND CLARK,49,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,000,638",74.7
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,PETROLEUM,69,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,PETROLEUM,69,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,WHEATLAND,107,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,WHEATLAND,107,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,BLAINE,5,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,BLAINE,5,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,532,000",74.7
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,CHOUTEAU,15,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,CHOUTEAU,15,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,225,74.7
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,GLACIER,35,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,GLACIER,35,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,HILL,41,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,HILL,41,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,PHILLIPS,71,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,PHILLIPS,71,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,PONDERA,73,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,PONDERA,73,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"802,450",74.7
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,TETON,99,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,TETON,99,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"142,440",74.7
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,DANIELS,19,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,DANIELS,19,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,DAWSON,21,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,DAWSON,21,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,GARFIELD,33,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,GARFIELD,33,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,MCCONE,55,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,MCCONE,55,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,844",74.7
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,RICHLAND,83,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,RICHLAND,83,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,ROOSEVELT,85,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,ROOSEVELT,85,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHWEST,10,FLATHEAD,29,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,36,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHWEST,10,FLATHEAD,29,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHWEST,10,GRANITE,39,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHWEST,10,GRANITE,39,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHWEST,10,LAKE,47,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,15,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHWEST,10,LAKE,47,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"362,284",74.7
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHWEST,10,LINCOLN,53,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,10,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHWEST,10,LINCOLN,53,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHWEST,10,MINERAL,61,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHWEST,10,MINERAL,61,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,100",74.7
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHWEST,10,MISSOULA,63,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,15,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHWEST,10,MISSOULA,63,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"216,009",74.7
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHWEST,10,RAVALLI,81,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,43,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHWEST,10,RAVALLI,81,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"172,043",74.7
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHWEST,10,SANDERS,89,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,12,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHWEST,10,SANDERS,89,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"22,378",74.7
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,BIG HORN,3,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,BIG HORN,3,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,CARBON,9,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,CARBON,9,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,344",74.7
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,PARK,67,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,PARK,67,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,STILLWATER,95,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,STILLWATER,95,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"593,373",74.7
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,SWEET GRASS,97,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,SWEET GRASS,97,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,TREASURE,103,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,TREASURE,103,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,YELLOWSTONE,111,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,14,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,YELLOWSTONE,111,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"792,864",74.7
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHEAST,90,CARTER,11,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHEAST,90,CARTER,11,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHEAST,90,CUSTER,17,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHEAST,90,CUSTER,17,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHEAST,90,POWDER RIVER,75,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHEAST,90,POWDER RIVER,75,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHEAST,90,ROSEBUD,87,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHEAST,90,ROSEBUD,87,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHWEST,70,BEAVERHEAD,1,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHWEST,70,BEAVERHEAD,1,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHWEST,70,GALLATIN,31,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,21,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHWEST,70,GALLATIN,31,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,059",74.7
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHWEST,70,JEFFERSON,43,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHWEST,70,JEFFERSON,43,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,758",74.7
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHWEST,70,MADISON,57,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,77.8
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHWEST,70,MADISON,57,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"241,429",74.7
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,CENTRAL,50,BUFFALO,19,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,74.6
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,CENTRAL,50,BUFFALO,19,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,CENTRAL,50,CUSTER,41,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,CENTRAL,50,CUSTER,41,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,CENTRAL,50,DAWSON,47,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,74.6
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,CENTRAL,50,DAWSON,47,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"74,610",8.5
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,CENTRAL,50,GREELEY,77,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,74.6
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,CENTRAL,50,GREELEY,77,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,940,8.5
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,CENTRAL,50,HALL,79,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,74.6
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,CENTRAL,50,HALL,79,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,CENTRAL,50,HOWARD,93,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,74.6
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,CENTRAL,50,HOWARD,93,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,CENTRAL,50,VALLEY,175,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,74.6
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,CENTRAL,50,VALLEY,175,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,EAST,60,BUTLER,23,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,74.6
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,EAST,60,BUTLER,23,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,192",8.5
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,EAST,60,CASS,25,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,19,74.6
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,EAST,60,CASS,25,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,435",8.5
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DODGE,53,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,74.6
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DODGE,53,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,196",8.5
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DOUGLAS,55,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,74.6
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DOUGLAS,55,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,899,8.5
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,EAST,60,HAMILTON,81,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,74.6
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,EAST,60,HAMILTON,81,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,439",8.5
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,EAST,60,LANCASTER,109,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,42,74.6
